珠	2596
餓	2597
益	2598
秒	2599
惜	2600
揃	2601
医	2602
害	2603
頸	2604
間	2605
簡	2606
鼠	2607
杷	2608
槐	2609
血	2610
等	2611
元	2612
ｶ	2613
賭	2614
避	2615
我	2616
㝫	2617
飴	2618
販	2619
耗	2620
泡	2621
措	2622
痤	2623
霜	2624
媒	2625
潔	2626
擬	2627
彎	2628
扇	2629
杉	2630
青	2631
勺	2632
窮	2633
持	2634
曖	2635
綻	2636
縛	2637
鮮	2638
蛭	2639
た	2640
隣	2641
値	2642
候	2643
網	2644
井	2645
捻	2646
釣	2647
舌	2648
幾	2649
潰	2650
酪	2651
貯	2652
箪	2653
朽	2654
札	2655
潟	2656
屁	2657
隻	2658
排	2659
徹	2660
計	2661
精	2662
酔	2663
棟	2664
料	2665
胼	2666
麟	2667
慣	2668
掌	2669
賜	2670
ﾏ	2671
'	2672
逮	2673
庇	2674
嚼	2675
込	2676
山	2677
峡	2678
遠	2679
屈	2680
非	2681
縮	2682
越	2683
述	2684
沢	2685
燥	2686
奔	2687
係	2688
枯	2689
蚕	2690
Σ	2691
鋏	2692
声	2693
派	2694
頂	2695
咲	2696
逍	2697
転	2698
満	2699
象	2700
疼	2701
税	2702
腸	2703
荏	2704
裸	2705
ﾝ	2706
嚥	2707
毒	2708
轄	2709
堂	2710
吠	2711
砲	2712
μ	2713
寛	2714
嫁	2715
蝋	2716
雨	2717
鋭	2718
徑	2719
ｧ	2720
酩	2721
迅	2722
坦	2723
ҫ	2724
咎	2725
河	2726
Y	2727
胞	2728
冠	2729
へ	2730
伴	2731
験	2732
蘇	2733
怒	2734
坂	2735
罹	2736
揮	2737
鈴	2738
廻	2739
奇	2740
λ	2741
盾	2742
涙	2743
漂	2744
図	2745
衛	2746
倚	2747
祝	2748
沫	2749
嫌	2750
余	2751
貪	2752
妥	2753
装	2754
h	2755
称	2756
幣	2757
〕	2758
粗	2759
豪	2760
周	2761
漿	2762
倦	2763
拗	2764
肥	2765
梅	2766
栫	2767
速	2768
責	2769
祖	2770
阜	2771
例	2772
嵐	2773
φ	2774
睾	2775
自	2776
豆	2777
伊	2778
く	2779
低	2780
暢	2781
鉗	2782
畑	2783
蹄	2784
阿	2785
嗜	2786
洞	2787
6	2788
甥	2789
趾	2790
宅	2791
峰	2792
泌	2793
痂	2794
翌	2795
曝	2796
逓	2797
員	2798
κ	2799
誌	2800
悟	2801
調	2802
P	2803
宍	2804
↓	2805
週	2806
埼	2807
喫	2808
棍	2809
煙	2810
脳	2811
淡	2812
揚	2813
a	2814
討	2815
妻	2816
拳	2817
冬	2818
智	2819
孤	2820
午	2821
塗	2822
同	2823
崩	2824
棒	2825
頃	2826
倶	2827
抵	2828
沿	2829
至	2830
暁	2831
走	2832
突	2833
真	2834
床	2835
弾	2836
紡	2837
痒	2838
p	2839
輳	2840
族	2841
堕	2842
呼	2843
若	2844
癇	2845
鉢	2846
鷹	2847
³	2848
洛	2849
丘	2850
匙	2851
級	2852
窓	2853
徊	2854
射	2855
盆	2856
肛	2857
捺	2858
現	2859
ﾔ	2860
技	2861
幸	2862
播	2863
柄	2864
ä	2865
垂	2866
横	2867
殿	2868
云	2869
蓋	2870
遭	2871
妨	2872
柴	2873
ぎ	2874
馬	2875
ｷ	2876
的	2877
´	2878
UNK	1
PAD	0
